timestamp,problem_id,temperature,success,attempts,execution_time
2025-03-17T17:30:18.441820,4001,0.5,False,5,23.5400505065918
2025-03-17T17:30:32.633263,4001,0.7,False,5,13.95900821685791
2025-03-17T17:30:48.897933,4001,0.9,False,5,16.027209520339966
2025-03-02T23:24:33.169556,4002,0.3,False,1,2.0231411457061768
2025-03-02T23:24:35.055830,4002,0.5,False,1,3.983914852142334
2025-03-02T23:24:35.395158,4002,0.1,False,1,4.315260887145996
2025-03-02T23:24:35.573397,4002,0.7,False,1,4.4408369064331055
2025-03-02T23:24:39.260825,4002,0.9,False,1,4.179286956787109
2025-03-17T02:10:50.793875,4002,0.1,True,10,9.544894933700562
2025-03-17T02:11:00.952604,4002,0.3,True,10,3.604794979095459
2025-03-17T02:12:15.110885,4002,0.5,False,10,73.64916181564331
2025-03-17T02:13:28.366087,4002,0.7,False,10,50.8071985244751
2025-03-17T02:13:47.411275,4002,0.9,True,10,12.422890186309814
2025-03-17T17:31:10.585284,4002,0.1,False,10,21.45732545852661
2025-03-17T17:31:29.280694,4002,0.3,False,10,18.43847608566284
2025-03-17T17:32:03.444404,4002,0.5,False,10,33.91386389732361
2025-03-17T17:32:33.040122,4002,0.7,False,10,29.340362071990967
2025-03-17T17:32:59.049616,4002,0.9,False,10,25.77944016456604
2025-03-17T17:31:10.585284,4002,0.1,False,5,21.45732545852661
2025-03-17T17:31:29.280694,4002,0.3,False,5,18.43847608566284
2025-03-17T17:32:03.444404,4002,0.5,False,5,33.91386389732361
2025-03-17T17:32:33.040122,4002,0.7,False,5,29.340362071990967
2025-03-17T17:32:59.049616,4002,0.9,False,5,25.77944016456604
2025-03-02T23:26:39.924258,4003,0.3,False,1,1.9003188610076904
2025-03-02T23:26:40.213167,4003,0.7,False,1,2.240558862686157
2025-03-02T23:26:41.636126,4003,0.5,False,1,3.633925199508667
2025-03-02T23:26:45.695376,4003,0.1,False,1,7.216480016708374
2025-03-02T23:26:48.009632,4003,0.9,False,1,5.93862509727478
2025-03-17T02:14:51.966191,4003,0.1,False,10,63.23607540130615
2025-03-17T02:15:44.508218,4003,0.3,False,10,51.15022587776184
2025-03-17T02:17:18.895836,4003,0.5,True,10,88.63712120056152
2025-03-17T02:18:21.684627,4003,0.7,False,10,61.50468182563782
2025-03-17T02:19:26.250384,4003,0.9,False,10,63.32558369636536
2025-03-17T17:33:24.205034,4003,0.1,False,10,24.317253589630127
2025-03-17T17:33:54.706450,4003,0.3,False,10,29.64012098312378
2025-03-17T17:34:19.743310,4003,0.5,False,10,24.19061708450317
2025-03-17T17:34:47.851414,4003,0.7,False,10,27.24890279769897
2025-03-17T17:35:07.279681,4003,0.9,False,10,18.53467869758606
2025-03-17T17:33:24.205034,4003,0.1,False,5,24.317253589630127
2025-03-17T17:33:54.706450,4003,0.3,False,5,29.64012098312378
2025-03-17T17:34:19.743310,4003,0.5,False,5,24.19061708450317
2025-03-17T17:34:47.851414,4003,0.7,False,5,27.24890279769897
2025-03-17T17:35:07.279681,4003,0.9,False,5,18.53467869758606
2025-03-02T23:28:45.611945,4004,0.7,False,1,1.5427179336547852
2025-03-02T23:28:46.509518,4004,0.1,False,1,2.824475049972534
2025-03-02T23:28:46.923915,4004,0.3,False,1,3.2782232761383057
2025-03-02T23:28:49.155616,4004,0.5,False,1,5.306456089019775
2025-03-02T23:28:50.431595,4004,0.9,False,1,3.859218835830689
2025-03-17T02:20:02.224155,4004,0.1,False,10,35.26092839241028
2025-03-17T02:20:39.473233,4004,0.3,False,10,36.528706312179565
2025-03-17T02:21:19.441160,4004,0.5,False,10,39.27260756492615
2025-03-17T02:21:50.699016,4004,0.7,False,10,30.57765913009644
2025-03-17T02:22:37.357832,4004,0.9,False,10,45.77881503105164
2025-03-17T17:35:23.621281,4004,0.1,False,10,16.00133728981018
2025-03-17T17:35:46.228145,4004,0.3,False,10,22.23808264732361
2025-03-17T17:36:09.745065,4004,0.5,False,10,23.079535007476807
2025-03-17T17:36:28.280025,4004,0.7,False,10,18.1483473777771
2025-03-17T17:36:59.822538,4004,0.9,False,10,31.16753077507019
2025-03-17T17:35:23.621281,4004,0.1,False,5,16.00133728981018
2025-03-17T17:35:46.228145,4004,0.3,False,5,22.23808264732361
2025-03-17T17:36:09.745065,4004,0.5,False,5,23.079535007476807
2025-03-17T17:36:28.280025,4004,0.7,False,5,18.1483473777771
2025-03-17T17:36:59.822538,4004,0.9,False,5,31.16753077507019
2025-03-02T23:29:41.478068,4005,0.3,False,1,3.1837480068206787
2025-03-02T23:29:41.705103,4005,0.5,False,1,3.306273937225342
2025-03-02T23:29:43.035691,4005,0.1,False,1,4.944463014602661
2025-03-02T23:29:43.329043,4005,0.7,False,1,5.047023057937622
2025-03-02T23:29:46.238750,4005,0.9,False,1,4.468008756637573
2025-03-17T02:23:38.225736,4005,0.1,False,10,60.20252966880798
2025-03-17T02:24:42.015310,4005,0.3,False,10,63.16854643821716
2025-03-17T02:26:08.001097,4005,0.5,False,10,85.03004050254822
2025-03-17T02:27:04.801610,4005,0.7,False,10,56.13324046134949
2025-03-17T02:28:30.922754,4005,0.9,False,10,85.53209471702576
2025-03-17T17:37:36.976284,4005,0.1,False,10,36.772475719451904
2025-03-17T17:38:20.924612,4005,0.3,False,10,43.56486415863037
2025-03-17T17:38:59.370899,4005,0.5,False,10,37.97933506965637
2025-03-17T17:39:32.678100,4005,0.7,False,10,32.94399619102478
2025-03-17T17:39:56.250924,4005,0.9,False,10,23.18471384048462
2025-03-17T17:37:36.976284,4005,0.1,False,5,36.772475719451904
2025-03-17T17:38:20.924612,4005,0.3,False,5,43.56486415863037
2025-03-17T17:38:59.370899,4005,0.5,False,5,37.97933506965637
2025-03-17T17:39:32.678100,4005,0.7,False,5,32.94399619102478
2025-03-17T17:39:56.250924,4005,0.9,False,5,23.18471384048462
2025-03-02T23:35:40.367859,4006,0.1,True,1,18.810806035995483
2025-03-02T23:35:46.329435,4006,0.7,True,1,32.54000186920166
2025-03-02T23:35:47.820867,4006,0.3,True,1,21.41779565811157
2025-03-02T23:35:49.293238,4006,0.5,True,1,24.88628888130188
2025-03-02T23:35:58.626635,4006,0.9,False,1,6.42943000793457
2025-03-17T02:28:35.181436,4006,0.1,True,10,1.589411973953247
2025-03-17T02:28:39.387708,4006,0.3,True,10,1.6651511192321775
2025-03-17T02:28:43.225609,4006,0.5,True,10,1.3480291366577148
2025-03-17T02:28:47.017258,4006,0.7,True,10,1.2729201316833496
2025-03-17T02:28:51.579643,4006,0.9,True,10,2.0530171394348145
2025-03-17T17:40:02.252365,4006,0.1,True,10,1.5841588973999023
2025-03-17T17:40:08.103961,4006,0.3,True,10,1.5028917789459229
2025-03-17T17:40:13.810166,4006,0.5,True,10,1.610326051712036
2025-03-17T17:40:19.633322,4006,0.7,True,10,1.648939847946167
2025-03-17T17:40:25.037878,4006,0.9,True,10,1.2551281452178955
2025-03-17T17:40:02.252365,4006,0.1,True,5,1.5841588973999023
2025-03-17T17:40:08.103961,4006,0.3,True,5,1.5028917789459229
2025-03-17T17:40:13.810166,4006,0.5,True,5,1.610326051712036
2025-03-17T17:40:19.633322,4006,0.7,True,5,1.648939847946167
2025-03-17T17:40:25.037878,4006,0.9,True,5,1.2551281452178955
2025-03-02T23:36:47.234175,4007,0.3,False,1,2.533858060836792
2025-03-02T23:36:47.462221,4007,0.5,False,1,2.6444108486175537
2025-03-02T23:36:48.495944,4007,0.7,False,1,3.5438380241394043
2025-03-02T23:36:49.206966,4007,0.1,False,1,4.377823114395142
2025-03-02T23:36:51.633190,4007,0.9,False,1,4.1327080726623535
2025-03-17T02:29:54.607466,4007,0.1,False,10,62.55513167381287
2025-03-17T02:30:45.847082,4007,0.3,False,10,50.763237714767456
2025-03-17T02:31:36.760375,4007,0.5,False,10,50.42876482009888
2025-03-17T02:32:15.050910,4007,0.7,False,10,37.69484758377075
2025-03-17T02:33:03.740597,4007,0.9,False,10,48.18725538253784
2025-03-17T17:40:48.783071,4007,0.1,False,10,23.194047689437863
2025-03-17T17:41:17.291565,4007,0.3,False,10,28.239176988601685
2025-03-17T17:41:38.377773,4007,0.5,False,10,20.87075114250183
2025-03-17T17:41:58.204363,4007,0.7,False,10,19.596033334732056
2025-03-17T17:42:19.181230,4007,0.9,False,10,20.724555730819706
2025-03-17T17:40:48.783071,4007,0.1,False,5,23.194047689437863
2025-03-17T17:41:17.291565,4007,0.3,False,5,28.239176988601685
2025-03-17T17:41:38.377773,4007,0.5,False,5,20.87075114250183
2025-03-17T17:41:58.204363,4007,0.7,False,5,19.596033334732056
2025-03-17T17:42:19.181230,4007,0.9,False,5,20.724555730819706
2025-03-02T23:38:02.841249,4008,0.1,False,1,2.181148052215576
2025-03-02T23:38:03.305032,4008,0.3,False,1,2.489567995071411
2025-03-02T23:38:04.638971,4008,0.7,False,1,3.806883811950684
2025-03-02T23:38:06.209490,4008,0.9,False,1,2.87178111076355
2025-03-02T23:38:41.271295,4008,0.5,False,1,40.58162212371826
2025-03-17T02:33:52.171354,4008,0.1,False,10,47.70115256309509
2025-03-17T02:34:32.526466,4008,0.3,False,10,39.65591025352478
2025-03-17T02:35:18.121496,4008,0.5,False,10,45.09668159484863
2025-03-17T02:36:06.500360,4008,0.7,False,10,47.80062103271485
2025-03-17T02:37:04.249443,4008,0.9,False,10,57.22009682655335
2025-03-17T17:42:34.281046,4008,0.1,False,10,14.882062196731567
2025-03-17T17:42:56.341031,4008,0.3,False,10,16.775805950164795
2025-03-17T17:43:13.613677,4008,0.5,False,10,17.02372908592224
2025-03-17T17:43:37.082440,4008,0.7,False,10,23.2260057926178
2025-03-17T17:43:54.049549,4008,0.9,False,10,16.650190353393555
2025-03-17T17:42:34.281046,4008,0.1,False,5,14.882062196731567
2025-03-17T17:42:56.341031,4008,0.3,False,5,16.775805950164795
2025-03-17T17:43:13.613677,4008,0.5,False,5,17.02372908592224
2025-03-17T17:43:37.082440,4008,0.7,False,5,23.2260057926178
2025-03-17T17:43:54.049549,4008,0.9,False,5,16.650190353393555
2025-03-02T23:39:18.844629,4009,0.3,False,1,2.0662431716918945
2025-03-02T23:39:22.426916,4009,0.5,False,1,4.796152114868164
2025-03-02T23:39:28.400710,4009,0.1,False,1,11.283896923065186
2025-03-02T23:39:28.803980,4009,0.7,False,1,11.489594221115112
2025-03-02T23:39:46.205351,4009,0.9,False,1,17.249032974243164
2025-03-17T02:37:35.520174,4009,0.1,False,10,29.437719345092773
2025-03-17T02:37:40.618426,4009,0.3,True,10,2.9440650939941406
2025-03-17T02:38:49.239038,4009,0.5,False,10,66.71895694732666
2025-03-17T02:38:53.505010,4009,0.7,True,10,2.154870986938477
2025-03-17T02:38:57.887016,4009,0.9,True,10,2.1438698768615723
2025-03-17T17:44:05.587121,4009,0.1,False,10,11.151216506958008
2025-03-17T17:44:16.873552,4009,0.3,False,10,9.93065905570984
2025-03-17T17:44:38.097641,4009,0.5,False,10,19.840969800949097
2025-03-17T17:44:49.347784,4009,0.7,False,10,9.888184309005736
2025-03-17T17:45:06.643502,4009,0.9,False,10,15.904556035995483
2025-03-17T17:44:05.587121,4009,0.1,False,5,11.151216506958008
2025-03-17T17:44:16.873552,4009,0.3,False,5,9.93065905570984
2025-03-17T17:44:38.097641,4009,0.5,False,5,19.840969800949097
2025-03-17T17:44:49.347784,4009,0.7,False,5,9.888184309005736
2025-03-17T17:45:06.643502,4009,0.9,False,5,15.904556035995483
2025-03-02T23:40:22.488286,4010,0.7,False,1,10.227863073349
2025-03-02T23:40:32.827586,4010,0.5,False,1,20.602373838424683
2025-03-02T23:41:01.788989,4010,0.9,False,1,24.571934938430783
2025-03-02T23:41:13.869973,4010,0.1,True,1,24.119093894958496
2025-03-02T23:41:16.192567,4010,0.3,True,1,22.04410076141357
2025-03-17T02:39:05.467936,4010,0.1,True,10,5.395322799682617
2025-03-17T02:39:10.080161,4010,0.3,True,10,2.51541519165039
2025-03-17T02:39:14.295790,4010,0.5,True,10,2.326190948486328
2025-03-17T02:39:18.894965,4010,0.7,True,10,2.7033438682556152
2025-03-17T02:39:25.760462,4010,0.9,True,10,4.863511800765991
2025-03-17T17:45:12.809716,4010,0.1,True,10,2.5929489135742188
2025-03-17T17:45:21.263669,4010,0.3,True,10,5.100988149642944
2025-03-17T17:45:27.027036,4010,0.5,True,10,2.5055489540100098
2025-03-17T17:45:37.593983,4010,0.7,True,10,7.122517108917236
2025-03-17T17:45:48.908670,4010,0.9,True,10,7.975008726119995
2025-03-17T17:45:12.809716,4010,0.1,True,5,2.5929489135742188
2025-03-17T17:45:21.263669,4010,0.3,True,5,5.100988149642944
2025-03-17T17:45:27.027036,4010,0.5,True,5,2.5055489540100098
2025-03-17T17:45:37.593983,4010,0.7,True,5,7.122517108917236
2025-03-17T17:45:48.908670,4010,0.9,True,5,7.975008726119995
2025-03-02T23:43:25.658529,4011,0.1,True,1,18.910897254943848
2025-03-02T23:43:33.954803,4011,0.3,True,1,20.78003835678101
2025-03-02T23:43:34.330847,4011,0.5,True,1,25.56709814071656
2025-03-02T23:43:35.140740,4011,0.7,True,1,26.883664846420288
2025-03-02T23:43:52.807285,4011,0.9,True,1,6.597733020782471
2025-03-17T02:39:33.080954,4011,0.1,True,10,5.573604106903076
2025-03-17T02:39:36.679418,4011,0.3,True,10,1.8394291400909424
2025-03-17T02:39:39.742172,4011,0.5,True,10,1.3529977798461914
2025-03-17T02:39:43.509686,4011,0.7,True,10,2.024996995925904
2025-03-17T02:39:49.049195,4011,0.9,True,10,3.744730710983277
2025-03-17T17:45:53.367917,4011,0.1,True,10,1.824468851089477
2025-03-17T17:45:58.513605,4011,0.3,True,10,2.209033966064453
2025-03-17T17:46:03.656217,4011,0.5,True,10,2.103789091110229
2025-03-17T17:46:09.269090,4011,0.7,True,10,2.6178998947143555
2025-03-17T17:46:22.968867,4011,0.9,True,10,10.307857990264893
2025-03-17T17:45:53.367917,4011,0.1,True,5,1.824468851089477
2025-03-17T17:45:58.513605,4011,0.3,True,5,2.209033966064453
2025-03-17T17:46:03.656217,4011,0.5,True,5,2.103789091110229
2025-03-17T17:46:09.269090,4011,0.7,True,5,2.6178998947143555
2025-03-17T17:46:22.968867,4011,0.9,True,5,10.307857990264893
2025-03-02T23:44:11.268713,4012,0.3,False,1,3.892326831817627
2025-03-02T23:44:12.669068,4012,0.5,False,1,5.07626485824585
2025-03-02T23:44:12.894698,4012,0.1,False,1,5.5742809772491455
2025-03-02T23:44:16.014354,4012,0.7,False,1,8.62779712677002
2025-03-02T23:44:17.846138,4012,0.9,False,1,5.000781059265137
2025-03-17T02:41:03.665359,4012,0.1,False,10,73.89382243156433
2025-03-17T02:42:14.819129,4012,0.3,False,10,49.046241998672485
2025-03-17T02:43:28.238984,4012,0.5,False,10,57.895583152771
2025-03-17T02:44:39.626265,4012,0.7,False,10,45.9910933971405
2025-03-17T02:45:25.741028,4012,0.9,False,10,45.60499453544617
2025-03-17T17:46:52.593115,4012,0.1,False,10,24.36860418319702
2025-03-17T17:47:12.889571,4012,0.3,False,10,19.89869213104248
2025-03-17T17:47:43.738602,4012,0.5,False,10,30.459105491638184
2025-03-17T17:48:10.412209,4012,0.7,False,10,26.06057977676392
2025-03-17T17:48:41.871500,4012,0.9,False,10,29.60761785507202
2025-03-17T17:46:52.593115,4012,0.1,False,5,24.36860418319702
2025-03-17T17:47:12.889571,4012,0.3,False,5,19.89869213104248
2025-03-17T17:47:43.738602,4012,0.5,False,5,30.459105491638184
2025-03-17T17:48:10.412209,4012,0.7,False,5,26.06057977676392
2025-03-17T17:48:41.871500,4012,0.9,False,5,29.60761785507202
2025-03-02T23:45:41.060396,4013,0.3,True,1,2.645459175109864
2025-03-02T23:45:41.379140,4013,0.7,True,1,0.9309592247009276
2025-03-02T23:46:53.514304,4013,0.1,True,1,25.306628227233887
2025-03-02T23:46:54.300115,4013,0.5,True,1,26.014031171798703
2025-03-02T23:47:01.713356,4013,0.9,True,1,23.821547985076904
2025-03-17T02:45:28.459321,4013,0.1,True,10,1.0283160209655762
2025-03-17T02:45:31.594751,4013,0.3,True,10,1.5874080657958984
2025-03-17T02:45:36.198483,4013,0.5,True,10,3.035317659378052
2025-03-17T02:45:38.688869,4013,0.7,True,10,0.9242792129516602
2025-03-17T02:45:41.823611,4013,0.9,True,10,1.5927278995513916
2025-03-17T17:48:45.902391,4013,0.1,True,10,1.3500218391418457
2025-03-17T17:48:49.779931,4013,0.3,True,10,1.1186461448669434
2025-03-17T17:48:53.776124,4013,0.5,True,10,1.2573812007904053
2025-03-17T17:48:57.750128,4013,0.7,True,10,1.1437039375305176
2025-03-17T17:49:02.848902,4013,0.9,True,10,2.402583122253418
2025-03-17T17:48:45.902391,4013,0.1,True,5,1.3500218391418457
2025-03-17T17:48:49.779931,4013,0.3,True,5,1.1186461448669434
2025-03-17T17:48:53.776124,4013,0.5,True,5,1.2573812007904053
2025-03-17T17:48:57.750128,4013,0.7,True,5,1.1437039375305176
2025-03-17T17:49:02.848902,4013,0.9,True,5,2.402583122253418
2025-03-02T23:47:26.020529,4014,0.3,False,1,3.4425296783447266
2025-03-02T23:47:27.872912,4014,0.7,False,1,5.050140857696533
2025-03-02T23:47:29.989365,4014,0.5,False,1,7.012016773223877
2025-03-02T23:47:30.637777,4014,0.1,False,1,8.937818050384521
2025-03-02T23:47:35.657617,4014,0.9,False,1,7.632767915725708
2025-03-17T02:45:57.055039,4014,0.1,True,10,13.291040182113647
2025-03-17T02:46:36.541779,4014,0.3,True,10,37.26808786392212
2025-03-17T02:47:52.729966,4014,0.5,False,10,74.16053485870361
2025-03-17T02:48:38.784894,4014,0.7,False,10,43.82360291481018
2025-03-17T02:49:14.196833,4014,0.9,True,10,32.12450647354126
2025-03-17T17:49:25.014818,4014,0.1,False,10,21.91669988632202
2025-03-17T17:49:53.618087,4014,0.3,False,10,26.94586586952209
2025-03-17T17:50:24.846771,4014,0.5,True,10,27.34554934501648
2025-03-17T17:50:38.198192,4014,0.7,True,10,10.46270513534546
2025-03-17T17:51:04.414090,4014,0.9,False,10,24.61478066444397
2025-03-17T17:49:25.014818,4014,0.1,False,5,21.91669988632202
2025-03-17T17:49:53.618087,4014,0.3,False,5,26.94586586952209
2025-03-17T17:50:24.846771,4014,0.5,True,5,27.34554934501648
2025-03-17T17:50:38.198192,4014,0.7,True,5,10.46270513534546
2025-03-17T17:51:04.414090,4014,0.9,False,5,24.61478066444397
2025-03-02T23:49:02.257153,4015,0.5,True,1,1.5180559158325195
2025-03-02T23:49:03.735615,4015,0.1,True,1,2.044788122177124
2025-03-02T23:49:06.630499,4015,0.3,True,1,3.2663023471832275
2025-03-02T23:49:17.373145,4015,0.7,True,1,4.226138114929199
2025-03-02T23:50:53.421838,4015,0.9,True,1,43.19041299819946
2025-03-17T02:49:19.980055,4015,0.1,True,10,4.230872869491577
2025-03-17T02:49:23.464908,4015,0.3,True,10,1.90274715423584
2025-03-17T02:49:26.973196,4015,0.5,True,10,1.973865270614624
2025-03-17T02:49:30.082430,4015,0.7,True,10,1.578199863433838
2025-03-17T02:49:34.043771,4015,0.9,True,10,2.442455053329468
2025-03-17T17:51:08.971011,4015,0.1,True,10,1.7940070629119873
2025-03-17T17:51:12.846955,4015,0.3,True,10,1.4406089782714844
2025-03-17T17:51:16.881919,4015,0.5,True,10,1.322057008743286
2025-03-17T17:51:21.370757,4015,0.7,True,10,1.9235761165618896
2025-03-17T17:51:25.399788,4015,0.9,True,10,1.560351848602295
2025-03-17T17:51:08.971011,4015,0.1,True,5,1.7940070629119873
2025-03-17T17:51:12.846955,4015,0.3,True,5,1.4406089782714844
2025-03-17T17:51:16.881919,4015,0.5,True,5,1.322057008743286
2025-03-17T17:51:21.370757,4015,0.7,True,5,1.9235761165618896
2025-03-17T17:51:25.399788,4015,0.9,True,5,1.560351848602295
2025-03-02T23:51:12.740910,4016,0.5,True,1,1.7157769203186035
2025-03-02T23:51:18.195931,4016,0.7,False,1,14.354074954986572
2025-03-02T23:51:59.174980,4016,0.3,True,1,12.259247779846191
2025-03-02T23:52:10.074581,4016,0.1,True,1,15.723708152770996
2025-03-02T23:52:23.753001,4016,0.9,True,1,28.228167295455933
2025-03-17T02:49:37.191835,4016,0.1,True,10,1.6248161792755127
2025-03-17T02:49:41.083418,4016,0.3,True,10,2.3581690788269043
2025-03-17T02:49:56.236056,4016,0.5,False,10,14.705745220184326
2025-03-17T02:49:59.349559,4016,0.7,True,10,1.2820158004760742
2025-03-17T02:50:04.564190,4016,0.9,True,10,3.566663980484009
2025-03-17T17:51:29.333824,4016,0.1,True,10,1.6984729766845703
2025-03-17T17:51:33.301121,4016,0.3,True,10,1.6088130474090576
2025-03-17T17:51:37.840698,4016,0.5,True,10,1.885302782058716
2025-03-17T17:51:42.057606,4016,0.7,True,10,1.680476188659668
2025-03-17T17:51:47.011358,4016,0.9,True,10,2.4802632331848145
2025-03-17T17:51:29.333824,4016,0.1,True,5,1.6984729766845703
2025-03-17T17:51:33.301121,4016,0.3,True,5,1.6088130474090576
2025-03-17T17:51:37.840698,4016,0.5,True,5,1.885302782058716
2025-03-17T17:51:42.057606,4016,0.7,True,5,1.680476188659668
2025-03-17T17:51:47.011358,4016,0.9,True,5,2.4802632331848145
2025-03-02T23:52:39.527057,4017,0.1,False,1,1.965720176696777
2025-03-02T23:52:43.865368,4017,0.3,True,1,3.652029037475586
2025-03-02T23:53:20.888895,4017,0.9,False,1,35.75175499916077
2025-03-02T23:53:21.025209,4017,0.7,True,1,9.22649598121643
2025-03-02T23:53:25.121812,4017,0.5,True,1,9.466651916503906
2025-03-17T02:50:11.555665,4017,0.1,True,10,5.507978677749634
2025-03-17T02:50:16.066606,4017,0.3,True,10,3.0632240772247314
2025-03-17T02:50:35.024181,4017,0.5,True,10,17.312838315963745
2025-03-17T02:50:41.945190,4017,0.7,True,10,5.448260545730591
2025-03-17T02:50:47.235467,4017,0.9,True,10,3.8082449436187744
2025-03-17T17:51:53.961070,4017,0.1,True,10,4.526968240737915
2025-03-17T17:52:00.201477,4017,0.3,True,10,3.703950881958008
2025-03-17T17:52:05.229085,4017,0.5,True,10,2.205580949783325
2025-03-17T17:52:10.791244,4017,0.7,True,10,3.2222671508789062
2025-03-17T17:52:16.203028,4017,0.9,True,10,3.0002248287200928
2025-03-17T17:51:53.961070,4017,0.1,True,5,4.526968240737915
2025-03-17T17:52:00.201477,4017,0.3,True,5,3.703950881958008
2025-03-17T17:52:05.229085,4017,0.5,True,5,2.205580949783325
2025-03-17T17:52:10.791244,4017,0.7,True,5,3.2222671508789062
2025-03-17T17:52:16.203028,4017,0.9,True,5,3.0002248287200928
2025-03-02T23:53:53.817832,4018,0.3,False,1,3.927970170974731
2025-03-02T23:54:00.229895,4018,0.5,False,1,10.15054726600647
2025-03-02T23:54:01.427780,4018,0.7,False,1,5.075019121170044
2025-03-02T23:54:01.562407,4018,0.1,False,1,11.703202962875366
2025-03-02T23:54:10.675160,4018,0.9,False,1,6.636214971542358
2025-03-17T02:52:03.920735,4018,0.1,False,10,76.18759298324585
2025-03-17T02:53:13.588170,4018,0.3,False,10,63.71548533439636
2025-03-17T02:54:31.169890,4018,0.5,False,10,71.63531875610352
2025-03-17T02:55:33.640531,4018,0.7,False,10,56.47166728973389
2025-03-17T02:56:22.953025,4018,0.9,False,10,48.76655030250549
2025-03-17T17:52:48.303970,4018,0.1,False,10,31.856491088867188
2025-03-17T17:53:34.141592,4018,0.3,False,10,45.53670191764832
2025-03-17T17:54:00.245902,4018,0.5,False,10,25.800262212753296
2025-03-17T17:54:32.195735,4018,0.7,False,10,31.64508485794068
2025-03-17T17:55:01.267384,4018,0.9,False,10,22.94399666786194
2025-03-17T17:52:48.303970,4018,0.1,False,5,31.856491088867188
2025-03-17T17:53:34.141592,4018,0.3,False,5,45.53670191764832
2025-03-17T17:54:00.245902,4018,0.5,False,5,25.800262212753296
2025-03-17T17:54:32.195735,4018,0.7,False,5,31.64508485794068
2025-03-17T17:55:01.267384,4018,0.9,False,5,22.94399666786194
2025-03-02T23:55:08.017792,4019,0.3,False,1,4.027135848999023
2025-03-02T23:55:08.438032,4019,0.1,False,1,4.357771158218384
2025-03-02T23:55:09.164193,4019,0.5,False,1,5.081606864929199
2025-03-02T23:55:09.458498,4019,0.7,False,1,5.39008092880249
2025-03-02T23:55:13.507774,4019,0.9,False,1,5.041332006454468
2025-03-17T02:57:40.692565,4019,0.1,False,10,77.23386406898499
2025-03-17T02:59:04.488958,4019,0.3,False,10,83.31836867332458
2025-03-17T03:00:01.406278,4019,0.5,False,10,56.41769313812256
2025-03-17T03:01:27.448082,4019,0.7,False,10,85.52507543563843
2025-03-17T03:02:59.126477,4019,0.9,False,10,91.17144203186037
2025-03-17T17:55:40.265708,4019,0.1,False,10,38.727182388305664
2025-03-17T17:56:06.396078,4019,0.3,False,10,25.89352822303772
2025-03-17T17:56:38.556783,4019,0.5,False,10,31.913146018981934
2025-03-17T17:57:10.929200,4019,0.7,False,10,32.11449909210205
2025-03-17T17:57:48.937390,4019,0.9,False,10,37.75693726539612
2025-03-17T17:55:40.265708,4019,0.1,False,5,38.727182388305664
