timestamp,problem_id,temperature,num_samples,verified,solutions_generated,execution_time,branch_success
2025-03-02T23:22:01.104906,4001,0.3,50,False,0,134.26327896118164,False
2025-03-02T23:22:05.686632,4001,0.1,100,False,0,246.37339162826538,False
2025-03-02T23:22:07.102513,4001,0.9,50,False,0,145.50089764595032,False
2025-03-02T23:23:09.327913,4001,0.3,100,False,0,335.86380887031555,False
2025-03-02T23:23:22.604950,4001,0.9,100,False,0,378.62311005592346,False
2025-03-02T23:23:40.325202,4001,0.7,100,False,0,410.57647037506104,False
2025-03-02T23:24:03.598806,4001,0.5,100,False,0,518.394210100174,False
2025-03-02T23:24:30.769235,4001,0.5,50,False,0,302.65803360939026,False
2025-03-02T23:24:33.169556,4002,0.3,1,False,0,2.0231411457061768,False
2025-03-02T23:24:35.055830,4002,0.5,1,False,0,3.983914852142334,False
2025-03-02T23:24:35.395158,4002,0.1,1,False,0,4.315260887145996,False
2025-03-02T23:24:35.470341,4002,0.3,10,False,0,35.667001485824585,False
2025-03-02T23:24:35.573397,4002,0.7,1,False,0,4.4408369064331055,False
2025-03-02T23:24:37.303013,4002,0.1,10,False,0,39.55586767196655,False
2025-03-02T23:24:39.015374,4002,0.5,10,False,0,41.59409213066101,False
2025-03-02T23:24:39.260825,4002,0.9,1,False,0,4.179286956787109,False
2025-03-02T23:24:39.316293,4002,0.7,10,False,0,37.170045137405396,False
2025-03-02T23:24:44.898871,4002,0.3,50,False,0,170.88934063911438,False
2025-03-02T23:24:46.909933,4002,0.1,50,False,0,195.32348680496216,False
2025-03-02T23:24:47.418586,4002,0.5,50,False,0,166.7518172264099,False
2025-03-02T23:24:51.916596,4002,0.7,50,False,0,182.72230505943298,False
2025-03-02T23:24:55.149747,4002,0.9,50,True,1,179.70700454711914,True
2025-03-02T23:25:00.589928,4002,0.3,100,False,0,389.0243411064148,False
2025-03-02T23:25:03.637024,4002,0.7,100,False,0,387.83369493484497,False
2025-03-02T23:25:07.543445,4002,0.5,100,False,0,373.23994278907776,False
2025-03-02T23:25:52.798179,4002,0.9,10,False,0,102.29046106338501,False
2025-03-02T23:26:37.800237,4002,0.9,100,False,0,500.66857171058655,False
2025-03-02T23:26:37.800774,4002,0.1,100,False,0,661.5739681720734,False
2025-03-02T23:26:39.924258,4003,0.3,1,False,0,1.9003188610076904,False
2025-03-02T23:26:40.213167,4003,0.7,1,False,0,2.2405588626861572,False
2025-03-02T23:26:41.636126,4003,0.5,1,False,0,3.633925199508667,False
2025-03-02T23:26:45.695376,4003,0.1,1,False,0,7.216480016708374,False
2025-03-02T23:26:47.302127,4003,0.7,10,False,0,44.48757576942444,False
2025-03-02T23:26:47.851091,4003,0.5,10,False,0,42.08606958389282,False
2025-03-02T23:26:48.009632,4003,0.9,1,False,0,5.93862509727478,False
2025-03-02T23:26:48.014397,4003,0.3,10,False,0,38.532641649246216,False
2025-03-02T23:26:49.002318,4003,0.1,10,False,0,58.603541135787964,False
2025-03-02T23:26:50.375252,4003,0.9,10,False,0,58.68895745277405,False
2025-03-02T23:27:02.004687,4003,0.7,50,False,0,270.7756493091583,False
2025-03-02T23:27:03.217804,4003,0.1,50,False,0,285.35602045059204,False
2025-03-02T23:27:08.911871,4003,0.9,50,False,0,285.03515553474426,False
2025-03-02T23:27:18.314510,4003,0.3,100,False,0,509.13533568382263,False
2025-03-02T23:27:18.753191,4003,0.1,100,False,0,499.62026357650757,False
2025-03-02T23:27:26.968584,4003,0.7,100,False,0,548.4186730384827,False
2025-03-02T23:27:48.635656,4003,0.5,50,False,0,344.49951672554016,False
2025-03-02T23:27:51.926596,4003,0.3,50,False,0,311.6170446872711,False
2025-03-02T23:27:57.213258,4003,0.5,100,False,0,550.1781117916107,False
2025-03-02T23:28:43.427448,4003,0.9,100,False,0,567.3931493759155,False
2025-03-02T23:28:45.611945,4004,0.7,1,False,0,1.5427179336547852,False
2025-03-02T23:28:46.509518,4004,0.1,1,False,0,2.824475049972534,False
2025-03-02T23:28:46.923915,4004,0.3,1,False,0,3.2782232761383057,False
2025-03-02T23:28:48.594269,4004,0.7,10,False,0,32.317519426345825,False
2025-03-02T23:28:49.155616,4004,0.5,1,False,0,5.306456089019775,False
2025-03-02T23:28:49.512250,4004,0.1,10,False,0,32.81649971008301,False
2025-03-02T23:28:50.431595,4004,0.9,1,False,0,3.8592188358306885,False
2025-03-02T23:28:52.620203,4004,0.5,10,False,0,43.68589377403259,False
2025-03-02T23:28:52.628988,4004,0.3,10,False,0,39.22365045547485,False
2025-03-02T23:28:55.265164,4004,0.9,10,False,0,42.922516107559204,False
2025-03-02T23:28:56.917995,4004,0.7,50,False,0,169.10495471954346,False
2025-03-02T23:28:57.086349,4004,0.1,50,False,0,158.42344045639038,False
2025-03-02T23:28:57.118539,4004,0.3,50,False,0,173.63985013961792,False
2025-03-02T23:29:05.462209,4004,0.1,100,False,0,286.15010142326355,False
2025-03-02T23:29:06.394546,4004,0.3,100,False,0,286.5200276374817,False
2025-03-02T23:29:06.699339,4004,0.5,100,False,0,289.77934098243713,False
2025-03-02T23:29:08.155161,4004,0.7,100,False,0,267.7125301361084,False
2025-03-02T23:29:18.577772,4004,0.5,50,False,0,198.13739585876465,False
2025-03-02T23:29:29.235809,4004,0.9,50,False,0,182.5444142818451,False
2025-03-02T23:29:37.927268,4004,0.9,100,False,0,301.2306377887726,False
2025-03-02T23:29:41.478068,4005,0.3,1,False,0,3.1837480068206787,False
2025-03-02T23:29:41.705103,4005,0.5,1,False,0,3.306273937225342,False
2025-03-02T23:29:43.035691,4005,0.1,1,False,0,4.944463014602661,False
2025-03-02T23:29:43.329043,4005,0.7,1,False,0,5.047023057937622,False
2025-03-02T23:29:43.453328,4005,0.1,10,False,0,38.88045287132263,False
2025-03-02T23:29:46.238750,4005,0.9,1,False,0,4.468008756637573,False
2025-03-02T23:29:46.333555,4005,0.7,10,False,0,51.204718828201294,False
2025-03-02T23:29:48.654708,4005,0.5,10,False,0,50.43079209327698,False
2025-03-02T23:29:52.572320,4005,0.3,50,False,0,194.11696362495422,False
2025-03-02T23:29:55.561081,4005,0.1,50,False,0,211.05043411254883,False
2025-03-02T23:29:59.454107,4005,0.7,50,False,0,248.4032597541809,False
2025-03-02T23:30:01.994505,4005,0.5,50,False,0,258.94039511680603,False
2025-03-02T23:30:08.046432,4005,0.1,100,False,0,389.65508460998535,False
2025-03-02T23:30:16.467085,4005,0.5,100,False,0,452.56478357315063,False
2025-03-02T23:30:21.820071,4005,0.7,100,False,0,479.4112546443939,False
2025-03-02T23:31:08.406073,4005,0.3,10,False,0,135.2078366279602,False
2025-03-02T23:31:11.106135,4005,0.3,100,False,0,542.1286144256592,False
2025-03-02T23:31:47.862516,4005,0.9,50,False,0,381.08479738235474,False
2025-03-02T23:32:00.063070,4005,0.9,10,False,0,178.3467390537262,False
2025-03-02T23:32:20.220392,4005,0.9,100,False,0,595.9356968402863,False
2025-03-02T23:35:40.367859,4006,0.1,1,True,1,18.810806035995483,True
2025-03-02T23:35:46.329435,4006,0.7,1,True,1,32.54000186920166,True
2025-03-02T23:35:47.820867,4006,0.3,1,True,1,21.417795658111572,True
2025-03-02T23:35:49.293238,4006,0.5,1,True,1,24.88628888130188,True
2025-03-02T23:35:50.078209,4006,0.7,10,True,1,1.0768022537231445,True
2025-03-02T23:35:50.302419,4006,0.3,10,True,1,20.39358115196228,True
2025-03-02T23:35:50.317113,4006,0.5,10,True,1,2.0144028663635254,True
2025-03-02T23:35:51.577105,4006,0.1,10,True,1,1.9993820190429688,True
2025-03-02T23:35:53.671291,4006,0.7,50,True,1,36.55074691772461,True
2025-03-02T23:35:53.943730,4006,0.1,100,True,1,1.4350640773773193,True
2025-03-02T23:35:54.712879,4006,0.5,50,True,1,1.893315076828003,True
2025-03-02T23:35:55.373995,4006,0.1,50,True,1,1.9485969543457031,True
2025-03-02T23:35:56.921650,4006,0.3,50,True,1,1.041383981704712,True
2025-03-02T23:35:57.812608,4006,0.3,100,True,1,2.0089101791381836,True
2025-03-02T23:35:58.483774,4006,0.5,100,True,1,1.9754059314727783,True
2025-03-02T23:35:58.626635,4006,0.9,1,False,0,6.42943000793457,False
2025-03-02T23:36:38.423606,4006,0.9,10,True,1,5.1007702350616455,True
2025-03-02T23:36:39.445306,4006,0.7,100,True,1,20.063331842422485,True
2025-03-02T23:36:41.007470,4006,0.9,50,True,1,45.072999000549316,True
2025-03-02T23:36:44.626553,4006,0.9,100,True,1,23.557605981826782,True
2025-03-02T23:36:47.234175,4007,0.3,1,False,0,2.533858060836792,False
2025-03-02T23:36:47.462221,4007,0.5,1,False,0,2.6444108486175537,False
2025-03-02T23:36:48.495944,4007,0.7,1,False,0,3.5438380241394043,False
2025-03-02T23:36:49.206966,4007,0.1,1,False,0,4.377823114395142,False
2025-03-02T23:36:49.914999,4007,0.7,10,False,0,36.73639106750488,False
2025-03-02T23:36:50.370322,4007,0.5,10,False,0,36.851964712142944,False
2025-03-02T23:36:51.633190,4007,0.9,1,False,0,4.1327080726623535,False
2025-03-02T23:36:54.770997,4007,0.3,10,False,0,44.27527141571045,False
2025-03-02T23:36:56.246803,4007,0.9,10,False,0,37.62014293670654,False
2025-03-02T23:36:57.213426,4007,0.1,10,False,0,46.99190926551819,False
2025-03-02T23:36:57.938842,4007,0.3,50,False,0,181.5358738899231,False
2025-03-02T23:36:58.803469,4007,0.7,50,False,0,156.79556274414062,False
2025-03-02T23:36:59.356424,4007,0.5,50,False,0,170.67899870872498,False
2025-03-02T23:37:05.218418,4007,0.9,50,False,0,165.52413201332092,False
2025-03-02T23:37:14.278690,4007,0.7,100,False,0,344.8550980091095,False
2025-03-02T23:37:15.106796,4007,0.5,100,False,0,347.24855399131775,False
2025-03-02T23:37:15.637712,4007,0.1,100,False,0,375.1984853744507,False
2025-03-02T23:37:16.558438,4007,0.3,100,False,0,367.787305355072,False
2025-03-02T23:37:20.546042,4007,0.9,100,False,0,313.83642983436584,False
2025-03-02T23:38:00.496283,4007,0.1,50,False,0,264.6401722431183,False
2025-03-02T23:38:02.841249,4008,0.1,1,False,0,2.181148052215576,False
2025-03-02T23:38:03.305032,4008,0.3,1,False,0,2.489567995071411,False
2025-03-02T23:38:04.461102,4008,0.3,10,False,0,29.06580877304077,False
2025-03-02T23:38:04.638971,4008,0.7,1,False,0,3.8068838119506836,False
2025-03-02T23:38:05.034991,4008,0.1,10,False,0,30.97939944267273,False
2025-03-02T23:38:05.086647,4008,0.5,10,False,0,32.737541913986206,False
2025-03-02T23:38:06.209490,4008,0.9,1,False,0,2.87178111076355,False
2025-03-02T23:38:08.410325,4008,0.7,10,False,0,38.111403465270996,False
2025-03-02T23:38:08.447712,4008,0.9,10,False,0,28.319019317626953,False
2025-03-02T23:38:11.550706,4008,0.1,50,False,0,138.1055257320404,False
2025-03-02T23:38:11.715703,4008,0.5,50,False,0,137.81501364707947,False
2025-03-02T23:38:22.343585,4008,0.3,100,False,0,291.8581941127777,False
2025-03-02T23:38:26.702423,4008,0.7,100,False,0,307.68476605415344,False
2025-03-02T23:38:28.663544,4008,0.5,100,False,0,314.5797908306122,False
2025-03-02T23:38:29.734127,4008,0.9,100,False,0,313.5652952194214,False
2025-03-02T23:38:41.271295,4008,0.5,1,False,0,40.58162212371826,False
2025-03-02T23:38:42.555408,4008,0.7,50,False,0,184.47781491279602,False
2025-03-02T23:38:44.472591,4008,0.3,50,False,0,178.42173433303833,False
2025-03-02T23:39:10.636727,4008,0.9,50,False,0,239.88029861450195,False
2025-03-02T23:39:15.101036,4008,0.1,100,False,0,377.6430444717407,False
2025-03-02T23:39:18.844629,4009,0.3,1,False,0,2.0662431716918945,False
2025-03-02T23:39:22.426916,4009,0.5,1,False,0,4.796152114868164,False
2025-03-02T23:39:28.400710,4009,0.1,1,False,0,11.283896923065186,False
2025-03-02T23:39:28.803980,4009,0.7,1,False,0,11.489594221115112,False
2025-03-02T23:39:39.393762,4009,0.1,10,True,1,10.7157142162323,True
2025-03-02T23:39:43.995322,4009,0.3,10,True,1,109.75372767448425,True
2025-03-02T23:39:46.205351,4009,0.9,1,False,0,17.249032974243164,False
2025-03-02T23:39:48.437897,4009,0.5,50,True,1,59.86408233642578,True
2025-03-02T23:39:48.976732,4009,0.5,10,True,1,128.3174602985382,True
2025-03-02T23:39:49.591647,4009,0.7,10,True,1,16.756908893585205,True
2025-03-02T23:39:51.774801,4009,0.1,50,True,1,37.482728004455566,True
2025-03-02T23:39:52.684008,4009,0.1,100,True,1,35.84868597984314,True
2025-03-02T23:39:55.030878,4009,0.9,10,True,1,104.52279210090637,True
2025-03-02T23:39:57.116044,4009,0.3,50,True,1,191.13380408287048,True
2025-03-02T23:39:58.480852,4009,0.7,50,True,1,85.64312195777893,True
2025-03-02T23:39:59.896673,4009,0.9,50,True,1,160.72215461730957,True
2025-03-02T23:39:59.904437,4009,0.7,100,True,1,230.57826161384583,True
2025-03-02T23:40:06.488638,4009,0.9,100,True,1,261.691223859787,True
2025-03-02T23:40:10.041021,4009,0.5,100,True,1,27.841912984848022,True
2025-03-02T23:40:11.006466,4009,0.3,100,True,1,535.2204358577728,True
2025-03-02T23:40:22.488286,4010,0.7,1,False,0,10.227863073348999,False
2025-03-02T23:40:32.827586,4010,0.5,1,False,0,20.602373838424683,False
2025-03-02T23:41:01.788989,4010,0.9,1,False,0,24.571934938430786,False
2025-03-02T23:41:11.242303,4010,0.5,10,True,1,18.76044464111328,True
2025-03-02T23:41:13.869973,4010,0.1,1,True,1,24.119093894958496,True
2025-03-02T23:41:13.991101,4010,0.5,50,True,1,20.96733832359314,True
2025-03-02T23:41:14.102859,4010,0.7,10,True,1,80.71428155899048,True
2025-03-02T23:41:14.424219,4010,0.1,10,True,1,3.8123779296875,True
2025-03-02T23:41:14.545296,4010,0.7,50,True,1,17.71747899055481,True
2025-03-02T23:41:16.192567,4010,0.3,1,True,1,22.044100761413574,True
2025-03-02T23:41:19.804169,4010,0.3,100,True,1,76.55755734443665,True
2025-03-02T23:41:19.804460,4010,0.5,100,True,1,178.2079336643219,True
2025-03-02T23:41:19.892443,4010,0.1,100,True,1,4.368984222412109,True
2025-03-02T23:41:19.958910,4010,0.3,50,True,1,10.372849941253662,True
2025-03-02T23:41:19.988493,4010,0.1,50,True,1,2.216870069503784,True
2025-03-02T23:41:21.847245,4010,0.9,10,True,1,88.76329398155212,True
2025-03-02T23:41:25.005944,4010,0.3,10,True,1,25.33804702758789,True
2025-03-02T23:41:28.624947,4010,0.9,100,True,1,96.0094723701477,True
2025-03-02T23:41:32.854952,4010,0.9,50,True,1,114.54681396484375,True
2025-03-02T23:41:52.936178,4010,0.7,100,True,1,648.8345491886139,True
2025-03-02T23:43:25.658529,4011,0.1,1,True,1,18.910897254943848,True
2025-03-02T23:43:33.954803,4011,0.3,1,True,1,20.780038356781006,True
2025-03-02T23:43:34.330847,4011,0.5,1,True,1,25.567098140716553,True
2025-03-02T23:43:35.140740,4011,0.7,1,True,1,26.883664846420288,True
2025-03-02T23:43:36.906663,4011,0.3,10,True,1,1.5102307796478271,True
2025-03-02T23:43:37.631114,4011,0.5,10,True,1,3.127671003341675,True
2025-03-02T23:43:37.811603,4011,0.1,50,True,1,3.14336895942688,True
2025-03-02T23:43:37.871570,4011,0.1,100,True,1,1.5884900093078613,True
2025-03-02T23:43:37.987527,4011,0.7,10,True,1,3.516113042831421,True
2025-03-02T23:43:38.096737,4011,0.7,50,True,1,9.722156047821045,True
2025-03-02T23:43:38.184192,4011,0.1,10,True,1,1.8828771114349365,True
2025-03-02T23:43:38.287121,4011,0.3,50,True,1,6.4477379322052,True
2025-03-02T23:43:38.317799,4011,0.5,50,True,1,1.232785940170288,True
2025-03-02T23:43:39.817039,4011,0.3,100,True,1,1.79502272605896,True
2025-03-02T23:43:45.055576,4011,0.5,100,True,1,34.64122295379639,True
2025-03-02T23:43:52.807285,4011,0.9,1,True,1,6.597733020782471,True
2025-03-02T23:44:06.003912,4011,0.9,10,True,1,10.202991008758545,True
2025-03-02T23:44:06.514091,4011,0.7,100,True,1,39.020918130874634,True
2025-03-02T23:44:06.903888,4011,0.9,50,True,1,29.14590311050415,True
2025-03-02T23:44:07.137705,4011,0.9,100,True,1,50.45972514152527,True
2025-03-02T23:44:11.268713,4012,0.3,1,False,0,3.892326831817627,False
2025-03-02T23:44:12.669068,4012,0.5,1,False,0,5.07626485824585,False
2025-03-02T23:44:12.894698,4012,0.1,1,False,0,5.5742809772491455,False
2025-03-02T23:44:13.807757,4012,0.3,10,False,0,43.12168550491333,False
2025-03-02T23:44:15.046205,4012,0.1,10,False,0,46.27362680435181,False
2025-03-02T23:44:15.511412,4012,0.7,10,False,0,52.26733112335205,False
2025-03-02T23:44:16.014354,4012,0.7,1,False,0,8.62779712677002,False
2025-03-02T23:44:17.846138,4012,0.9,1,False,0,5.000781059265137,False
2025-03-02T23:44:18.457716,4012,0.5,10,False,0,52.075220346450806,False
2025-03-02T23:44:18.934939,4012,0.9,10,False,0,44.20966649055481,False
2025-03-02T23:44:28.617539,4012,0.7,50,False,0,253.89570021629333,False
2025-03-02T23:44:28.975760,4012,0.1,50,False,0,233.574933052063,False
2025-03-02T23:44:33.314843,4012,0.9,50,False,0,235.59605073928833,False
2025-03-02T23:44:34.484449,4012,0.5,50,False,0,270.50236105918884,False
2025-03-02T23:44:47.531914,4012,0.3,100,False,0,455.64201164245605,False
2025-03-02T23:44:47.896703,4012,0.5,100,False,0,445.1872079372406,False
2025-03-02T23:44:49.134500,4012,0.1,100,False,0,445.83592414855957,False
2025-03-02T23:44:52.269449,4012,0.7,100,False,0,461.52302742004395,False
2025-03-02T23:44:59.743501,4012,0.9,100,False,0,458.57373881340027,False
2025-03-02T23:45:16.862802,4012,0.3,50,False,0,301.23741245269775,False
2025-03-02T23:45:41.060396,4013,0.3,1,True,1,2.6454591751098633,True
2025-03-02T23:45:41.379140,4013,0.7,1,True,1,0.9309592247009277,True
2025-03-02T23:46:52.472151,4013,0.1,10,True,1,0.984367847442627,True
2025-03-02T23:46:53.514304,4013,0.1,1,True,1,25.306628227233887,True
2025-03-02T23:46:54.300115,4013,0.5,1,True,1,26.014031171798706,True
2025-03-02T23:46:58.540223,4013,0.3,10,True,1,1.0622601509094238,True
2025-03-02T23:46:58.796630,4013,0.7,10,True,1,0.9482858180999756,True
2025-03-02T23:46:59.978521,4013,0.1,100,True,1,1.0658550262451172,True
2025-03-02T23:47:00.280059,4013,0.5,10,True,1,0.9944489002227783,True
2025-03-02T23:47:01.482780,4013,0.5,50,True,1,1.013300895690918,True
2025-03-02T23:47:01.556741,4013,0.3,100,True,1,1.2551660537719727,True
2025-03-02T23:47:01.713356,4013,0.9,1,True,1,23.821547985076904,True
2025-03-02T23:47:02.169215,4013,0.1,50,True,1,2.435387134552002,True
2025-03-02T23:47:02.381237,4013,0.7,50,True,1,1.0827107429504395,True
2025-03-02T23:47:02.784120,4013,0.3,50,True,1,1.9280776977539062,True
2025-03-02T23:47:09.511450,4013,0.5,100,True,1,24.04972004890442,True
2025-03-02T23:47:18.725233,4013,0.9,10,True,1,2.8349609375,True
2025-03-02T23:47:20.068978,4013,0.7,100,True,1,24.22709012031555,True
2025-03-02T23:47:20.848373,4013,0.9,50,True,1,4.356017827987671,True
2025-03-02T23:47:21.317013,4013,0.9,100,True,1,6.67035698890686,True
2025-03-02T23:47:26.020529,4014,0.3,1,False,0,3.4425296783447266,False
2025-03-02T23:47:27.872912,4014,0.7,1,False,0,5.050140857696533,False
2025-03-02T23:47:29.989365,4014,0.5,1,False,0,7.012016773223877,False
2025-03-02T23:47:30.637777,4014,0.1,1,False,0,8.937818050384521,False
2025-03-02T23:47:31.115684,4014,0.3,10,False,0,67.00979733467102,False
2025-03-02T23:47:32.449946,4014,0.5,10,False,0,56.38188862800598,False
2025-03-02T23:47:35.657617,4014,0.9,1,False,0,7.632767915725708,False
2025-03-02T23:47:36.094906,4014,0.1,10,False,0,76.58221912384033,False
2025-03-02T23:47:39.104032,4014,0.9,10,False,0,79.28897500038147,False
2025-03-02T23:47:39.252798,4014,0.7,10,False,0,76.60378217697144,False
2025-03-02T23:47:50.081301,4014,0.5,50,True,1,173.54578042030334,True
2025-03-02T23:47:51.262909,4014,0.9,100,True,1,134.3840138912201,True
2025-03-02T23:47:51.396287,4014,0.3,50,False,0,390.45093989372253,False
2025-03-02T23:47:56.066646,4014,0.1,50,False,0,402.55015683174133,False
2025-03-02T23:48:01.527757,4014,0.9,50,False,0,370.32350492477417,False
2025-03-02T23:48:09.422418,4014,0.7,100,True,1,239.92011880874634,True
2025-03-02T23:48:13.620818,4014,0.3,100,False,0,618.2327930927277,False
2025-03-02T23:48:26.041261,4014,0.7,50,True,1,122.84937286376953,True
2025-03-02T23:48:34.780869,4014,0.1,100,False,0,627.7382781505585,False
2025-03-02T23:48:44.700469,4014,0.5,100,True,1,128.94676804542542,True
2025-03-02T23:49:02.257153,4015,0.5,1,True,1,1.5180559158325195,True
2025-03-02T23:49:03.735615,4015,0.1,1,True,1,2.044788122177124,True
2025-03-02T23:49:06.630499,4015,0.3,1,True,1,3.2663023471832275,True
2025-03-02T23:49:17.373145,4015,0.7,1,True,1,4.226138114929199,True
2025-03-02T23:50:38.516740,4015,0.1,10,True,1,18.720620155334473,True
2025-03-02T23:50:39.280283,4015,0.5,10,True,1,1.3947858810424805,True
2025-03-02T23:50:39.553035,4015,0.7,10,True,1,1.972743272781372,True
2025-03-02T23:50:41.638126,4015,0.3,10,True,1,17.52592635154724,True
2025-03-02T23:50:49.733768,4015,0.5,50,True,1,1.4184858798980713,True
2025-03-02T23:50:50.103717,4015,0.5,100,True,1,1.4471440315246582,True
2025-03-02T23:50:50.213968,4015,0.1,50,True,1,1.4299890995025635,True
2025-03-02T23:50:50.689822,4015,0.1,100,True,1,2.2836709022521973,True
2025-03-02T23:50:50.901803,4015,0.3,100,True,1,2.1807968616485596,True
2025-03-02T23:50:51.708549,4015,0.7,50,True,1,1.3817157745361328,True
2025-03-02T23:50:52.254150,4015,0.3,50,True,1,2.004689931869507,True
2025-03-02T23:50:53.421838,4015,0.9,1,True,1,43.19041299819946,True
2025-03-02T23:50:54.758068,4015,0.9,10,True,1,32.030412912368774,True
2025-03-02T23:50:59.549173,4015,0.7,100,True,1,32.5112566947937,True
2025-03-02T23:50:59.930022,4015,0.9,50,True,1,40.68276309967041,True
2025-03-02T23:51:01.183002,4015,0.9,100,True,1,2.2409720420837402,True
2025-03-02T23:51:12.740910,4016,0.5,1,True,1,1.7157769203186035,True
2025-03-02T23:51:18.195931,4016,0.7,1,False,0,14.354074954986572,False
2025-03-02T23:51:59.174980,4016,0.3,1,True,1,12.259247779846191,True
2025-03-02T23:52:10.074581,4016,0.1,1,True,1,15.723708152770996,True
2025-03-02T23:52:15.463040,4016,0.7,10,True,1,49.02265906333923,True
2025-03-02T23:52:18.346938,4016,0.1,10,True,1,47.335012674331665,True
2025-03-02T23:52:18.547536,4016,0.3,50,True,1,6.807989120483398,True
2025-03-02T23:52:18.811069,4016,0.5,50,True,1,5.3475446701049805,True
2025-03-02T23:52:19.126294,4016,0.3,10,True,1,31.704727172851562,True
2025-03-02T23:52:19.478875,4016,0.1,50,True,1,1.410231113433838,True
2025-03-02T23:52:19.725081,4016,0.5,10,True,1,5.510603904724121,True
2025-03-02T23:52:22.633669,4016,0.5,100,True,1,2.8556272983551025,True
2025-03-02T23:52:22.858410,4016,0.1,100,True,1,2.3659777641296387,True
2025-03-02T23:52:23.753001,4016,0.9,1,True,1,28.228167295455933,True
2025-03-02T23:52:23.914240,4016,0.3,100,True,1,2.068470001220703,True
2025-03-02T23:52:25.197651,4016,0.7,50,True,1,55.46807622909546,True
2025-03-02T23:52:29.299297,4016,0.9,10,True,1,7.940662145614624,True
2025-03-02T23:52:36.344718,4016,0.7,100,True,1,138.25636267662048,True
2025-03-02T23:52:37.073661,4016,0.9,50,True,1,49.10083198547363,True
2025-03-02T23:52:37.405667,4016,0.9,100,True,1,27.983454942703247,True
2025-03-02T23:52:39.527057,4017,0.1,1,False,0,1.9657201766967773,False
2025-03-02T23:52:43.865368,4017,0.3,1,True,1,3.652029037475586,True
2025-03-02T23:53:20.888895,4017,0.9,1,False,0,35.75175499916077,False
2025-03-02T23:53:21.025209,4017,0.7,1,True,1,9.22649598121643,True
2025-03-02T23:53:25.005186,4017,0.3,10,True,1,1.561790943145752,True
2025-03-02T23:53:25.121812,4017,0.5,1,True,1,9.466651916503906,True
2025-03-02T23:53:29.111360,4017,0.5,10,True,1,39.040008783340454,True
2025-03-02T23:53:29.645827,4017,0.1,10,True,1,9.278347253799438,True
2025-03-02T23:53:32.683010,4017,0.7,50,True,1,4.003382205963135,True
2025-03-02T23:53:37.898093,4017,0.7,10,True,1,1.7910540103912354,True
2025-03-02T23:53:39.229052,4017,0.1,100,True,1,8.565026044845581,True
2025-03-02T23:53:39.468916,4017,0.5,50,True,1,8.13548493385315,True
2025-03-02T23:53:39.574375,4017,0.1,50,True,1,39.534562826156616,True
2025-03-02T23:53:39.799033,4017,0.5,100,True,1,10.1947181224823,True
2025-03-02T23:53:40.331386,4017,0.3,50,True,1,13.171357154846191,True
